"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BOMDYEING","EQ","03-May-2017","         85.90","         85.95","         91.45","         85.30","         88.65","         88.50","         89.27","    6146477","           548696339.20","      25215","    1124080","         18.29"
"BOMDYEING","EQ","04-May-2017","         88.50","         88.70","         89.20","         84.65","         85.75","         85.70","         86.64","    2952835","           255829650.50","      10205","    1095323","         37.09"
"BOMDYEING","EQ","05-May-2017","         85.70","         87.20","         88.40","         83.80","         84.40","         84.20","         86.23","    4207186","           362803617.85","      17373","    1327147","         31.54"
"BOMDYEING","EQ","08-May-2017","         84.20","         84.90","         85.20","         83.15","         83.80","         83.70","         83.92","    3388136","           284336149.70","      11066","    1545801","         45.62"
"BOMDYEING","EQ","09-May-2017","         83.70","         84.20","         84.90","         81.80","         83.75","         83.00","         82.92","    3295934","           273282605.20","      11887","    1128597","         34.24"
"BOMDYEING","EQ","10-May-2017","         83.00","         84.00","         86.25","         83.45","         85.00","         85.00","         84.96","    2893654","           245832967.30","      11313","    1044969","         36.11"
"BOMDYEING","EQ","11-May-2017","         85.00","         85.15","         86.70","         83.60","         84.40","         84.45","         85.32","    2270951","           193751248.85","      10094","     722445","         31.81"
"BOMDYEING","EQ","12-May-2017","         84.45","         84.75","         84.80","         82.30","         82.90","         83.00","         83.20","    1340788","           111549426.15","       7109","     449954","         33.56"
"BOMDYEING","EQ","15-May-2017","         83.00","         83.15","         83.75","         81.90","         82.15","         82.20","         82.57","    1553427","           128260940.65","       8074","     479867","         30.89"
"BOMDYEING","EQ","16-May-2017","         82.20","         81.90","         84.00","         81.75","         83.80","         83.40","         82.88","    2149649","           178160638.50","       9804","     561852","         26.14"
"BOMDYEING","EQ","17-May-2017","         83.40","         82.55","         83.80","         82.05","         82.25","         82.25","         82.71","    1267468","           104835445.55","       7220","     395417","         31.20"
"BOMDYEING","EQ","18-May-2017","         82.25","         80.85","         81.85","         78.55","         78.90","         78.95","         80.30","    1156424","            92865679.10","       7001","     538431","         46.56"
"BOMDYEING","EQ","19-May-2017","         78.95","         79.75","         80.35","         76.35","         77.30","         77.15","         78.07","    1444416","           112771641.50","       7588","     518874","         35.92"
"BOMDYEING","EQ","22-May-2017","         77.15","         76.50","         77.55","         73.65","         74.00","         74.00","         75.88","    1104857","            83832213.75","       7459","     418671","         37.89"
"BOMDYEING","EQ","23-May-2017","         74.00","         73.50","         74.25","         68.50","         70.10","         70.45","         70.86","    1943788","           137732634.00","       9539","     545391","         28.06"
"BOMDYEING","EQ","24-May-2017","         70.45","         68.65","         70.15","         66.30","         67.30","         66.95","         68.15","    1897802","           129330437.75","       9297","     700948","         36.93"
"BOMDYEING","EQ","25-May-2017","         66.95","         67.85","         70.45","         67.50","         70.20","         69.85","         68.98","    1161153","            80100339.50","       7276","     386944","         33.32"
"BOMDYEING","EQ","26-May-2017","         69.85","         70.20","         73.75","         69.90","         73.75","         73.00","         72.03","    1691870","           121863387.15","       8618","     519995","         30.73"
"BOMDYEING","EQ","29-May-2017","         73.00","         73.40","         73.90","         70.00","         70.45","         70.50","         71.88","    1343625","            96584796.50","       7788","     495425","         36.87"
"BOMDYEING","EQ","30-May-2017","         70.50","         69.80","         72.35","         68.65","         71.90","         71.80","         70.77","     984550","            69674546.40","       6605","     256820","         26.09"
"BOMDYEING","EQ","31-May-2017","         71.80","         71.30","         72.60","         70.50","         71.25","         71.35","         71.65","     919733","            65895538.60","       5296","     305972","         33.27"
"BOMDYEING","EQ","01-Jun-2017","         71.35","         70.70","         72.75","         70.60","         70.80","         70.95","         71.49","     747866","            53463402.20","       5013","     255044","         34.10"
"BOMDYEING","EQ","02-Jun-2017","         70.95","         71.40","         72.00","         69.55","         69.90","         69.95","         70.83","    1546778","           109563375.55","       6619","     488708","         31.60"
"BOMDYEING","EQ","05-Jun-2017","         69.95","         70.15","         77.80","         70.10","         76.75","         76.65","         75.32","    5748721","           432969142.25","      26488","    1657954","         28.84"
"BOMDYEING","EQ","06-Jun-2017","         76.65","         77.35","         79.80","         77.10","         77.70","         77.65","         78.34","    4039520","           316462817.45","      21212","     933554","         23.11"
"BOMDYEING","EQ","07-Jun-2017","         77.65","         77.90","         82.30","         76.20","         81.85","         81.30","         79.78","    3244765","           258859309.05","      14513","     981450","         30.25"
"BOMDYEING","EQ","08-Jun-2017","         81.30","         81.80","         84.70","         81.55","         84.00","         84.10","         83.32","    4655632","           387915892.05","      19640","    1473799","         31.66"
"BOMDYEING","EQ","09-Jun-2017","         84.10","         84.20","         85.00","         82.10","         83.05","         83.40","         83.71","    2388526","           199938510.65","      11578","     690660","         28.92"
"BOMDYEING","EQ","12-Jun-2017","         83.40","         82.75","         83.35","         81.25","         82.20","         82.05","         82.16","     964902","            79277450.10","       5965","     252166","         26.13"
"BOMDYEING","EQ","13-Jun-2017","         82.05","         81.55","         84.15","         80.55","         81.05","         81.30","         82.43","    2432014","           200482393.85","      11874","     378748","         15.57"
"BOMDYEING","EQ","14-Jun-2017","         81.30","         81.50","         85.60","         81.50","         83.65","         83.40","         83.96","    4156918","           349019230.00","      19528","    1023523","         24.62"
"BOMDYEING","EQ","15-Jun-2017","         83.40","         84.50","         84.95","         82.00","         82.50","         82.50","         83.29","    2537394","           211349473.55","      12012","     763333","         30.08"
"BOMDYEING","EQ","16-Jun-2017","         82.50","         82.85","         83.80","         81.55","         82.05","         82.35","         82.68","    1376462","           113805965.25","       6823","     433291","         31.48"
"BOMDYEING","EQ","19-Jun-2017","         82.35","         82.70","         82.80","         81.10","         81.30","         81.40","         81.84","    1066193","            87255243.95","       5388","     284511","         26.68"
"BOMDYEING","EQ","20-Jun-2017","         81.40","         80.85","         85.85","         80.25","         85.60","         85.20","         83.70","    3920900","           328170274.50","      16613","    1323196","         33.75"
"BOMDYEING","EQ","21-Jun-2017","         85.20","         86.50","         89.25","         85.50","         87.25","         87.45","         87.47","    6737076","           589295627.00","      28929","    1904791","         28.27"
